depth,move number,Going First,Minimax Bot time to Make Move,Winner
3,4,0,0.015955686569213867,
3,5,0,0.01096653938293457,
3,6,0,0.005988359451293945,X
3,1,0,0.020084142684936523,
3,2,0,0.016957759857177734,
3,3,0,0.003993511199951172,
3,4,0,0.020137786865234375,
3,5,0,0.010990619659423828,
3,6,0,0.011962652206420898,
3,7,0,0.008975982666015625,
3,8,0,0.0049932003021240234,
3,9,0,0.0029904842376708984,X
3,1,0,0.01894998550415039,
3,2,0,0.016955852508544922,
3,3,0,0.004158735275268555,
3,4,0,0.013015270233154297,
3,5,0,0.01593327522277832,
3,6,0,0.009979009628295898,
3,7,0,0.008972406387329102,
3,8,0,0.00598454475402832,X
3,1,0,0.019948720932006836,
3,2,0,0.01717662811279297,
3,3,0,0.004986763000488281,
3,4,0,0.012971162796020508,
3,5,0,0.007973194122314453,
3,6,0,0.006981611251831055,
3,7,0,0.007978200912475586,
3,8,0,0.005956888198852539,X
3,1,0,0.01897144317626953,
3,2,0,0.01670074462890625,
3,3,0,0.00496220588684082,
3,4,0,0.01695394515991211,
3,5,0,0.005015134811401367,
3,6,0,0.007978677749633789,
3,7,0,0.004991054534912109,
3,8,0,0.0029876232147216797,
3,9,0,0.003961324691772461,
3,10,0,0.003020048141479492,X
3,1,0,0.019918441772460938,
3,2,0,0.016983747482299805,
3,3,0,0.003988742828369141,
3,4,0,0.01795196533203125,
3,5,0,0.013962984085083008,
3,6,0,0.007978200912475586,
3,7,0,0.008975982666015625,X
3,1,0,0.020941972732543945,
3,2,0,0.01795363426208496,
3,3,0,0.004986763000488281,
3,4,0,0.02094435691833496,
3,5,0,0.009973764419555664,
3,6,0,0.009969949722290039,
3,7,0,0.003991842269897461,X
3,1,1,0.017949342727661133,
3,2,1,0.008974552154541016,
3,3,1,0.006978511810302734,
3,4,1,0.012147188186645508,
3,5,1,0.00897526741027832,
3,6,1,0.00897669792175293,
3,7,1,0.005984067916870117,O
3,1,1,0.015929460525512695,
3,2,1,0.010997533798217773,
3,3,1,0.00907754898071289,
3,4,1,0.015957355499267578,
3,5,1,0.007977724075317383,
3,6,1,0.0056040287017822266,
3,7,1,0.008993864059448242,
3,8,1,0.0049588680267333984,O
3,1,1,0.01898026466369629,
3,2,1,0.03988504409790039,
3,3,1,0.01596355438232422,
3,4,1,0.012959003448486328,
3,5,1,0.007983684539794922,
3,6,1,0.006980419158935547,
3,7,1,0.004982709884643555,
3,8,1,0.0029959678649902344,O
3,1,1,0.0159914493560791,
3,2,1,0.008967161178588867,
3,3,1,0.008978843688964844,
3,4,1,0.023932218551635742,
3,5,1,0.009974002838134766,
3,6,1,0.0049898624420166016,
3,7,1,0.00498652458190918,
3,8,1,0.003988742828369141,O
3,1,1,0.018944263458251953,
3,2,1,0.017139911651611328,
3,3,1,0.010965347290039062,
3,4,1,0.0109710693359375,
3,5,1,0.007978200912475586,
3,6,1,0.0059888362884521484,
3,7,1,0.006981611251831055,O
3,1,1,0.017064571380615234,
3,2,1,0.01495981216430664,
3,3,1,0.004987239837646484,
3,4,1,0.015957117080688477,
3,5,1,0.010122537612915039,
3,6,1,0.007979631423950195,
3,7,1,0.0049860477447509766,
3,8,1,0.004986286163330078,
3,9,1,0.0019958019256591797,O
3,1,1,0.01795172691345215,
3,2,1,0.01613450050354004,
3,3,1,0.0039865970611572266,
3,4,1,0.01696038246154785,
3,5,1,0.010967731475830078,
3,6,1,0.008973836898803711,
3,7,1,0.005984306335449219,O
3,1,1,0.015956640243530273,
3,2,1,0.03105902671813965,
3,3,1,0.01897716522216797,
3,4,1,0.004987478256225586,
3,5,1,0.014096736907958984,
3,6,1,0.006981372833251953,
3,7,1,0.006978511810302734,
3,8,1,0.003991842269897461,O
3,1,1,0.01795220375061035,
3,2,1,0.015100717544555664,
3,3,1,0.00398707389831543,
3,4,1,0.010977745056152344,
3,5,1,0.0069773197174072266,
3,6,1,0.0049860477447509766,
3,7,1,0.003991842269897461,O
3,1,1,0.017270326614379883,
3,2,1,0.013967514038085938,
3,3,1,0.003990650177001953,
3,4,1,0.010970115661621094,
3,5,1,0.009969234466552734,
3,6,1,0.008979082107543945,
3,7,1,0.00797891616821289,
3,8,1,0.003988981246948242,
3,9,1,0.0019958019256591797,
3,10,1,0.001993894577026367,
3,11,1,0.000997304916381836,O
3,1,1,0.018952131271362305,
3,2,1,0.011965274810791016,
3,3,1,0.007978200912475586,
3,4,1,0.01795363426208496,
3,5,1,0.005024909973144531,
3,6,1,0.0029914379119873047,
3,7,1,0.0050165653228759766,
3,8,1,0.003989696502685547,
3,9,1,0.002991914749145508,
3,10,1,0.002144336700439453,O
3,1,1,0.01795220375061035,
3,2,1,0.01196908950805664,
3,3,1,0.015956401824951172,
3,4,1,0.005211353302001953,
3,5,1,0.01495981216430664,
3,6,1,0.007976531982421875,
3,7,1,0.0039920806884765625,O
3,1,1,0.01694321632385254,
3,2,1,0.01593303680419922,
3,3,1,0.004018306732177734,
3,4,1,0.019946813583374023,
3,5,1,0.01101541519165039,
3,6,1,0.007856130599975586,
3,7,1,0.005062580108642578,O
3,1,1,0.01794123649597168,
3,2,1,0.022977113723754883,
3,3,1,0.005017757415771484,
3,4,1,0.02060985565185547,
3,5,1,0.013967275619506836,
3,6,1,0.010965347290039062,
3,7,1,0.008976459503173828,
3,8,1,0.005983114242553711,
3,9,1,0.0039899349212646484,
3,10,1,0.0009970664978027344,O
3,1,1,0.018949270248413086,
3,2,1,0.03989386558532715,
3,3,1,0.008975744247436523,
3,4,1,0.023936033248901367,
3,5,1,0.004986763000488281,
3,6,1,0.003987550735473633,
3,7,1,0.008977413177490234,
3,8,1,0.005984067916870117,O
3,1,1,0.01795220375061035,
3,2,1,0.015964984893798828,
3,3,1,0.004986763000488281,
3,4,1,0.012077569961547852,
3,5,1,0.00793910026550293,
3,6,1,0.007272958755493164,
3,7,1,0.002995729446411133,
3,8,1,0.004980564117431641,O
3,1,1,0.018956661224365234,
3,2,1,0.01694941520690918,
3,3,1,0.00498652458190918,
3,4,1,0.012937545776367188,
3,5,1,0.009004592895507812,
3,6,1,0.010975360870361328,
3,7,1,0.00797891616821289,O
3,1,1,0.018991947174072266,
3,2,1,0.016045570373535156,
3,3,1,0.003965139389038086,
3,4,1,0.009976625442504883,
3,5,1,0.003983497619628906,
3,6,1,0.007136106491088867,
3,7,1,0.00498652458190918,O
3,1,1,0.01894974708557129,
3,2,1,0.022890090942382812,
3,3,1,0.031216144561767578,
3,4,1,0.01598501205444336,
3,5,1,0.010970830917358398,
3,6,1,0.010970592498779297,
3,7,1,0.00797891616821289,
3,8,1,0.005983591079711914,
3,9,1,0.004987239837646484,
3,10,1,0.0019943714141845703,
3,11,1,0.000997304916381836,O
3,1,1,0.01831984519958496,
3,2,1,0.012966394424438477,
3,3,1,0.005982875823974609,
3,4,1,0.016953468322753906,
3,5,1,0.013962507247924805,
3,6,1,0.004988670349121094,
3,7,1,0.004958152770996094,
3,8,1,0.005014181137084961,
3,9,1,0.0029969215393066406,
3,10,1,0.0019893646240234375,
3,11,1,0.0009968280792236328,
3,12,1,0.0,
3,13,1,0,O
3,1,1,0.016954421997070312,
3,2,1,0.014989614486694336,
3,3,1,0.004987239837646484,
3,4,1,0.008973836898803711,
3,5,1,0.008975982666015625,
3,6,1,0.012724876403808594,
3,7,1,0.003981828689575195,O
3,1,1,0.016954660415649414,
3,2,1,0.016956329345703125,
3,3,1,0.015953779220581055,
3,4,1,0.008975982666015625,
3,5,1,0.015959978103637695,
3,6,1,0.006978511810302734,
3,7,1,0.0019974708557128906,
3,8,1,0.0049860477447509766,O
3,1,1,0.018922805786132812,
3,2,1,0.010992050170898438,
3,3,1,0.009949684143066406,
3,4,1,0.017975807189941406,
3,5,1,0.009973764419555664,
3,6,1,0.012964725494384766,
3,7,1,0.008976459503173828,
3,8,1,0.005990743637084961,O
3,1,1,0.0179443359375,
3,2,1,0.01294255256652832,
3,3,1,0.006012678146362305,
3,4,1,0.003988504409790039,
3,5,1,0.012965679168701172,
3,6,1,0.009973287582397461,
3,7,1,0.004986763000488281,
3,8,1,0.003988981246948242,O
3,1,1,0.0173947811126709,
3,2,1,0.013962745666503906,
3,3,1,0.0039882659912109375,
3,4,1,0.012965202331542969,
3,5,1,0.012966394424438477,
3,6,1,0.007978677749633789,
3,7,1,0.006980419158935547,
3,8,1,0.004987001419067383,
3,9,1,0.001995563507080078,O
3,1,1,0.016953468322753906,
3,2,1,0.008977174758911133,
3,3,1,0.007979154586791992,
3,4,1,0.01795339584350586,
3,5,1,0.013965845108032227,
3,6,1,0.0069751739501953125,
3,7,1,0.00399017333984375,
3,8,1,0.0029916763305664062,O
3,1,1,0.019082069396972656,
3,2,1,0.01695537567138672,
3,3,1,0.003992795944213867,
3,4,1,0.012064933776855469,
3,5,1,0.017954587936401367,
3,6,1,0.012964487075805664,
3,7,1,0.005040168762207031,O
3,1,1,0.02004837989807129,
3,2,1,0.015929222106933594,
3,3,1,0.004018545150756836,
3,4,1,0.016171932220458984,
3,5,1,0.009947061538696289,
3,6,1,0.009940147399902344,
3,7,1,0.0070095062255859375,O
3,1,1,0.01795172691345215,
3,2,1,0.03390908241271973,
3,3,1,0.012999773025512695,
3,4,1,0.005984306335449219,
3,5,1,0.008011817932128906,
3,6,1,0.0071735382080078125,
3,7,1,0.005977153778076172,
3,8,1,0.0049855709075927734,
3,9,1,0.0019960403442382812,O
3,1,1,0.01794886589050293,
3,2,1,0.018954038619995117,
3,3,1,0.003987789154052734,
3,4,1,0.02515864372253418,
3,5,1,0.013970375061035156,
3,6,1,0.006973743438720703,
3,7,1,0.002992868423461914,O
