depth,move number,Going First,Minimax Bot time to Make Move,Winner
5,1,0,11.323424577713013,
5,2,0,3.4327902793884277,
5,3,0,1.8901565074920654,
5,4,0,5.367063045501709,
5,5,0,3.3338191509246826,
5,6,0,0.7030208110809326,
5,7,0,0.38097596168518066,X
5,1,0,11.308063983917236,
5,2,0,3.8459620475769043,
5,3,0,2.444892406463623,
5,4,0,5.307590007781982,
5,5,0,1.1833689212799072,
5,6,0,0.8820810317993164,
5,7,0,0.5758047103881836,
5,8,0,0.35843467712402344,X
5,1,0,11.573612928390503,
5,2,0,4.061030149459839,
5,3,0,2.293950319290161,
5,4,0,1.4712796211242676,
5,5,0,0.9362447261810303,
5,6,0,0.6801104545593262,
5,7,0,0.43498897552490234,X
5,1,0,11.347267627716064,
5,2,0,3.466081142425537,
5,3,0,2.143972396850586,
5,4,0,3.3079521656036377,
5,5,0,2.188384771347046,
5,6,0,0.8411195278167725,
5,7,0,0.3287019729614258,X
5,1,0,11.352985858917236,
5,2,0,6.202497482299805,
5,3,0,2.136046886444092,
5,4,0,4.839860916137695,
5,5,0,2.1094465255737305,
5,6,0,0.823153018951416,X
5,1,0,11.37100863456726,
5,2,0,4.1898276805877686,
5,3,0,2.4118587970733643,
5,4,0,2.1793806552886963,
5,5,0,1.8666374683380127,
5,6,0,1.1931180953979492,
5,7,0,0.5871107578277588,
5,8,0,0.35694098472595215,
5,9,0,0.16803574562072754,X
5,1,0,11.38291883468628,
5,2,0,3.933208703994751,
5,3,0,2.9853274822235107,
5,4,0,1.557549238204956,
5,5,0,2.6128952503204346,
5,6,0,0.93990159034729,X
5,1,0,11.43012809753418,
5,2,0,6.398848295211792,
5,3,0,3.257514238357544,
5,4,0,3.816547155380249,
5,5,0,2.2039668560028076,
5,6,0,0.8909177780151367,X
5,1,0,11.802996397018433,
5,2,0,4.135082244873047,
5,3,0,2.436751365661621,
5,4,0,3.05021595954895,
5,5,0,1.1186814308166504,
5,6,0,1.5574233531951904,
5,7,0,0.6203062534332275,
5,8,0,0.33911776542663574,X
5,1,0,12.315378904342651,
5,2,0,4.042588949203491,
5,3,0,3.8069076538085938,
5,4,0,1.4185209274291992,
5,5,0,1.8543016910552979,
5,6,0,1.4698271751403809,
5,7,0,0.6695740222930908,X
5,1,0,12.110370397567749,
5,2,0,6.517024040222168,
5,3,0,4.5828845500946045,
5,4,0,1.9770817756652832,
5,5,0,0.819908857345581,
5,6,0,0.6890358924865723,
5,7,0,0.33594655990600586,X
5,1,0,11.44825267791748,
5,2,0,3.9061081409454346,
5,3,0,2.2396483421325684,
5,4,0,3.8121626377105713,
5,5,0,1.2878787517547607,
5,6,0,0.7862234115600586,X
5,1,0,11.484806776046753,
5,2,0,3.8002326488494873,
5,3,0,2.094040632247925,
5,4,0,5.559720516204834,
5,5,0,2.6675312519073486,
5,6,0,1.7351188659667969,
5,7,0,0.7143142223358154,
5,8,0,0.40308117866516113,
5,9,0,0.1329636573791504,X
5,1,0,11.487003326416016,
5,2,0,6.45097279548645,
5,3,0,3.16591739654541,
5,4,0,3.802969217300415,
5,5,0,2.1270439624786377,
5,6,0,1.2240557670593262,
5,7,0,0.7009084224700928,
5,8,0,0.3200523853302002,
5,9,0,0.16004514694213867,X
5,1,0,11.505115509033203,
5,2,0,3.4858551025390625,
5,3,0,2.1141042709350586,
5,4,0,4.256785869598389,
5,5,0,2.0470340251922607,
5,6,0,0.8319540023803711,X
5,1,0,11.443198919296265,
5,2,0,4.063225030899048,
5,3,0,2.270023822784424,
5,4,0,2.885571002960205,
5,5,0,1.5566871166229248,
5,6,0,0.8983535766601562,
5,7,0,0.46193575859069824,X
5,1,0,11.540557861328125,
5,2,0,4.42647385597229,
5,3,0,2.45098614692688,
5,4,0,5.742869853973389,
5,5,0,2.1029958724975586,
5,6,0,0.9342465400695801,
5,7,0,0.33310937881469727,X
5,1,0,11.547226428985596,
5,2,0,3.805661678314209,
5,3,0,2.0513627529144287,
5,4,0,2.7645633220672607,
5,5,0,1.3990345001220703,
5,6,0,0.7800564765930176,X
5,1,0,11.526002407073975,
5,2,0,3.8277180194854736,
5,3,0,2.4620487689971924,
5,4,0,1.482224702835083,
5,5,0,3.3896632194519043,
5,6,0,1.0380713939666748,
5,7,0,0.8299179077148438,
5,8,0,0.19606685638427734,X
5,1,0,11.474002599716187,
5,2,0,3.952742099761963,
5,3,0,2.0852038860321045,
5,4,0,4.03922176361084,
5,5,0,1.505021095275879,
5,6,0,0.9290118217468262,
5,7,0,0.5830047130584717,
5,8,0,0.21681475639343262,X
5,1,0,11.537912607192993,
5,2,0,3.6353759765625,
5,3,0,2.099898338317871,
5,4,0,3.2688255310058594,
5,5,0,2.3773272037506104,
5,6,0,1.0566270351409912,X
5,1,0,11.541019439697266,
5,2,0,3.7444186210632324,
5,3,0,2.0435256958007812,
5,4,0,3.7720272541046143,
5,5,0,2.4209377765655518,
5,6,0,1.3570773601531982,
5,7,0,0.48288822174072266,X
5,1,0,11.86076307296753,
5,2,0,4.251668453216553,
5,3,0,2.22257399559021,
5,4,0,4.859260320663452,
5,5,0,2.65622878074646,
5,6,0,0.817598819732666,
5,7,0,1.0168888568878174,X
5,1,0,11.74503779411316,
5,2,0,6.66301965713501,
5,3,0,2.795001268386841,
5,4,0,1.630490779876709,
5,5,0,2.3064489364624023,
5,6,0,0.8526906967163086,X
5,1,0,12.343961477279663,
5,2,0,6.881580352783203,
5,3,0,2.3102190494537354,
5,4,0,6.836820363998413,
5,5,0,1.5130717754364014,
5,6,0,0.8274540901184082,X
5,1,0,13.142897844314575,
5,2,0,6.8063414096832275,
5,3,0,2.3278861045837402,
5,4,0,4.55072546005249,
5,5,0,3.4794507026672363,
5,6,0,0.9818723201751709,
5,7,0,0.4502861499786377,
5,8,0,0.2635951042175293,X
5,1,0,11.718224287033081,
5,2,0,3.958057165145874,
5,3,0,2.102755546569824,
5,4,0,3.199557065963745,
5,5,0,1.9715080261230469,
5,6,0,0.6698706150054932,
5,7,0,0.5580010414123535,
5,8,0,0.1720595359802246,X
5,1,0,11.79019546508789,
5,2,0,6.490963697433472,
5,3,0,2.2357261180877686,
5,4,0,5.916131258010864,
5,5,0,1.4548146724700928,
5,6,0,0.867525577545166,X
5,1,0,11.604721307754517,
5,2,0,4.71901798248291,
5,3,0,2.9269373416900635,
5,4,0,5.027047157287598,
5,5,0,1.8880372047424316,
5,6,0,0.7527272701263428,
5,7,0,0.37903666496276855,
5,8,0,0.22808623313903809,X
5,1,0,11.585961103439331,
5,2,0,4.042061805725098,
5,3,0,2.6740710735321045,
5,4,0,3.3117470741271973,
5,5,0,2.2361505031585693,
5,6,0,1.5189893245697021,
5,7,0,0.6858832836151123,X
5,1,1,9.604039669036865,
5,2,1,3.1292762756347656,
5,3,1,2.6148316860198975,
5,4,1,2.1919682025909424,
5,5,1,1.0725629329681396,
5,6,1,0.5666019916534424,
5,7,1,0.5159180164337158,O
5,1,1,8.937865734100342,
5,2,1,3.348113536834717,
5,3,1,2.5678834915161133,
5,4,1,1.2059099674224854,
5,5,1,1.2442493438720703,
