depth,move number,Going First,Minimax Bot time to Make Move,Winner
4,7,0,0.06299853324890137,

4,8,0,0.04200124740600586,X

4,1,0,0.8706693649291992,

4,2,0,0.6539998054504395,

4,3,0,0.4940001964569092,

4,4,0,0.37000107765197754,

4,5,0,0.14700007438659668,

4,6,0,0.14700007438659668,

4,7,0,0.09099936485290527,X

4,1,0,0.8689999580383301,

4,2,0,0.6229982376098633,

4,3,0,0.43900036811828613,

4,4,0,0.1795198917388916,

4,5,0,0.2239992618560791,

4,6,0,0.12999963760375977,

4,7,0,0.07100081443786621,

4,8,0,0.05100131034851074,X

4,1,0,0.8759973049163818,

4,2,0,0.6515214443206787,

4,3,0,0.4909987449645996,

4,4,0,0.37200069427490234,

4,5,0,0.20299911499023438,

4,6,0,0.13900113105773926,

4,7,0,0.08999919891357422,

4,8,0,0.05300092697143555,X

4,1,0,0.8865926265716553,

4,2,0,0.6459999084472656,

4,3,0,0.3820011615753174,

4,4,0,0.1809999942779541,

4,5,0,0.08499956130981445,

4,6,0,0.08900332450866699,

4,7,0,0.07400035858154297,X

4,1,0,0.8839967250823975,

4,2,0,0.6540002822875977,

4,3,0,0.4960052967071533,

4,4,0,0.32199859619140625,

4,5,0,0.2519958019256592,

4,6,0,0.06999993324279785,X

4,1,0,0.8850164413452148,

4,2,0,0.6550002098083496,

4,3,0,0.49756741523742676,

4,4,0,0.14799952507019043,

4,5,0,0.18500041961669922,

4,6,0,0.13500022888183594,

4,7,0,0.05500030517578125,

4,8,0,0.04500222206115723,X

4,1,0,0.868635892868042,

4,2,0,0.5984516143798828,

4,3,0,0.45659708976745605,

4,4,0,0.38524746894836426,

4,5,0,0.226212739944458,

4,6,0,0.11951899528503418,X

4,1,0,0.8890008926391602,

4,2,0,0.6419999599456787,

4,3,0,0.47700071334838867,

4,4,0,0.39299941062927246,

4,5,0,0.1940014362335205,

4,6,0,0.12299847602844238,

4,7,0,0.09200167655944824,

4,8,0,0.057999372482299805,X

4,1,0,0.8729982376098633,

4,2,0,0.6510372161865234,

4,3,0,0.4719998836517334,

4,4,0,0.35700082778930664,

4,5,0,0.13500046730041504,

4,6,0,0.12999939918518066,

4,7,0,0.0820000171661377,X

4,1,0,0.8719990253448486,

4,2,0,0.6439995765686035,

4,3,0,0.506000280380249,

4,4,0,0.3640022277832031,

4,5,0,0.13499760627746582,

4,6,0,0.16800475120544434,

4,7,0,0.10001063346862793,

4,8,0,0.0579991340637207,X

4,1,0,0.8669965267181396,

4,2,0,0.6229994297027588,

4,3,0,0.46700119972229004,

4,4,0,0.35199904441833496,

4,5,0,0.17451977729797363,

4,6,0,0.10199761390686035,

4,7,0,0.08500146865844727,X

4,1,1,0.739999532699585,

4,2,1,0.5755150318145752,

4,3,1,0.4259986877441406,

4,4,1,0.20800161361694336,

4,5,1,0.09399819374084473,

4,6,1,0.08699989318847656,

4,7,1,0.04500174522399902,O

4,1,1,0.6829991340637207,

4,2,1,0.3630027770996094,

4,3,1,0.42299723625183105,

4,4,1,0.2239992618560791,

4,5,1,0.12200164794921875,

4,6,1,0.10299849510192871,

4,7,1,0.05900168418884277,

4,8,1,0.037999868392944336,

4,9,1,0.018999099731445312,O

4,1,1,0.6690006256103516,

4,2,1,0.5745539665222168,

4,3,1,0.12099981307983398,

4,4,1,0.19600224494934082,

4,5,1,0.10999751091003418,

4,6,1,0.05900096893310547,

4,7,1,0.042999982833862305,

4,8,1,0.025999784469604492,

4,9,1,0.013000011444091797,

4,10,1,0.007997989654541016,O

4,1,1,0.7379984855651855,

4,2,1,0.5480022430419922,

4,3,1,0.2929999828338623,

4,4,1,0.24099993705749512,

4,5,1,0.10000181198120117,

4,6,1,0.0859978199005127,

4,7,1,0.07899975776672363,

4,8,1,0.04300117492675781,O

4,1,1,0.7369973659515381,

4,2,1,0.5390019416809082,

4,3,1,0.36100029945373535,

4,4,1,0.18199968338012695,

4,5,1,0.09599924087524414,

4,6,1,0.10999917984008789,

4,7,1,0.047000885009765625,O

4,1,1,0.6755201816558838,

4,2,1,0.5560002326965332,

4,3,1,0.38800048828125,

4,4,1,0.27699851989746094,

4,5,1,0.16700053215026855,

4,6,1,0.12099933624267578,O

4,1,1,0.7329990863800049,

4,2,1,0.5550012588500977,

4,3,1,0.4049994945526123,

4,4,1,0.29700255393981934,

4,5,1,0.1549985408782959,

4,6,1,0.10100126266479492,

4,7,1,0.050998687744140625,

4,8,1,0.028998851776123047,

4,9,1,0.016001462936401367,O

4,1,1,0.6755218505859375,

4,2,1,0.5420002937316895,

4,3,1,0.121002197265625,

4,4,1,0.25055646896362305,

4,5,1,0.15851569175720215,

4,6,1,0.10500216484069824,

4,7,1,0.06699872016906738,

4,8,1,0.03599905967712402,O

4,1,1,0.7379975318908691,

4,2,1,0.5339994430541992,

4,3,1,0.1470022201538086,

4,4,1,0.2669994831085205,

4,5,1,0.09099984169006348,

4,6,1,0.1100001335144043,

4,7,1,0.0690000057220459,

4,8,1,0.043999433517456055,O

4,1,1,0.7340011596679688,

4,2,1,0.5350005626678467,

4,3,1,0.3959982395172119,

4,4,1,0.29400110244750977,

4,5,1,0.13391518592834473,

4,6,1,0.11300325393676758,

4,7,1,0.07399868965148926,O

4,1,1,0.738001823425293,

4,2,1,0.568000078201294,

4,3,1,0.4309988021850586,

4,4,1,0.3190009593963623,

4,5,1,0.17551255226135254,

4,6,1,0.10500049591064453,

4,7,1,0.07900023460388184,

4,8,1,0.039000749588012695,O

4,1,1,0.7025129795074463,

