depth,move number,Going First,Minimax Bot time to Make Move,Winner
5,2,1,2.372999668121338,

5,3,1,1.4549853801727295,

5,4,1,3.607597589492798,

5,5,1,1.130582332611084,

5,6,1,0.6279990673065186,

5,7,1,0.3120005130767822,O

5,1,1,7.684723377227783,

5,2,1,2.469149112701416,

5,3,1,1.9800529479980469,

5,4,1,2.806999921798706,

5,5,1,0.935999870300293,

5,6,1,1.1080009937286377,

5,7,1,0.595999002456665,O

